1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1664,219,611307,Limb-girdle muscular dystrophy type 2I (LGMD2I),,ANO5,anoctamin 5,Q75V66,No treatment is available in DDIEM,,,,,,,,,,,,,,,,,,,,,,,,
1665,220,253601,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2B; LGMD2B",,DYSF,dysferlin,O75923,Resolaris (ATYR1940),,NA,ECO:0007121,,,,,Symptomatic (C),C,,Abnormal muscle function,,HP:0011804,https://clinicaltrials.gov/ct2/show/NCT02579239,https://musculardystrophynews.com/resolaris-atyr1940/,https://www.ncbi.nlm.nih.gov/pubmed/17339125,,,,,,,,
1666,221,253600,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2A",,CAPN3,calpain 3,EC 3.4.22.17,AAV2 /1-mSeAP-propmyoD76A,,NA,ECO:0005542,,,,,Functional interaction ( Mechanistic B),B,,Muscle atrophy,,HP:0003797,https://www.ncbi.nlm.nih.gov/pubmed/17330087,https://www.ncbi.nlm.nih.gov/pubmed/17339125,,,,,,,,,
1667,,,,,,,,,,,,,,,,,,,abnormal muscle strenght,,HP:0001324,,,,https://www.ncbi.nlm.nih.gov/pubmed/?term=Safety+and+efficacy+of+AAV-mediated+calpain+3+gene+transfer+in+a+mouse+model+of+limb-girdle+muscular+dystrophy+type+2A,,,,,,,
1668,,,,,,,,(r) AAV2/1-mediated calpain 3,,NA,ECO:0005542,,,,,Functional interaction ( Mechanistic B),,,Low muscle mass,,,https://www.ncbi.nlm.nih.gov/pubmed/17330087,,,,,,,,,,
1669,222,608099,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2D; LGMD2D",,SGCA,sarcoglycan alpha,Q16586 ,AAV2/1-MCK-Sgca,,NA,ECO:0005542,,,,,Direct interaction(Mechanistic A),A,Drug name: Tried in mice not human,Decreased muscle mass,,,https://www.ncbi.nlm.nih.gov/pubmed/?term=AAV-mediated+delivery+of+a+mutated+myostatin+propeptide+ameliorates+calpain+3+but+not+α-sarcoglycan+deficiency,https://www.ncbi.nlm.nih.gov/pubmed/17339125,,,,,,,,,
1670,223,608896,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2C; LGMD2C",,SGCG,sarcoglycan gamma,Q16586 ,,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15252120,https://www.ncbi.nlm.nih.gov/pubmed/16635485,,,,,,,,,
1671,224,246650,LIPOPROTEIN LIPASE DEFICIENCY WITH HEPATIC TRIGLYCERIDE LIPASE DEFICIENCY,,LMF1,lipase maturation factor 1,Q96S06,Fenofibrate+ω-3 fatty acids+EPA+DHA,Poor compliance to the treatment was noticed,DB01039+DB11133+DB00159 +DB03756,ECO:0000352,,,,,Symptomatic (C),C,Drug name: Poor compliance to the treatment was noticed ,Hypertriglycridemia,,HP:0002155,https://www.ncbi.nlm.nih.gov/pubmed/19820022,,,,,,,,,,
1672,,,,,,,,gemfibrozil+ω-3 fatty acids,"Because of poor response to fenofibrate treatment, it was replaced with gemfibrozil",DB01241+DB11133,ECO:0000352,,,,,Symptomatic (C),C,"Drug name: Because of poor response to fenofibrate treatment, it was replaced with gemfibrozil (600 mg twice a day",Hypertriglycridemia,,HP:0002155,https://www.ncbi.nlm.nih.gov/pubmed/19820022,,,,,,,,,,
1673,,,,,,,,Insulin aspart+Fibrate(gemfibrozil)+ ω-3 fatty acids,,DB01306+DB01241+DB11133,ECO:0000352,W464X,,,,Symptomatic (C),C,Drug name: Improvement in the triglycride level startrd Under insulin therapy with a good blood glucose control (glycosylated hemoglobin 5.6%) and an improved lipid profile with TG plasma levels as low as 195 mg/dl (2.2 mmol/liter),Hypertriglycridemia,,HP:0002155,https://www.ncbi.nlm.nih.gov/pubmed/19820022,,,,,,,,,,
1674,,,,,,,,,,,,,,,,,,,Hyperglycemia,,HP:0003074,,,,,,,,,,,
1675,,,,,,,,Metformin,A low fat regimen was added to metformin while treating the patient.,DB00331,ECO:0000352,,,,,Symptomatic (C),C,,Hypertriglycridemia,,HP:0002155,https://www.ncbi.nlm.nih.gov/pubmed/17994020/,,,,,,,,,,
1676,225,614462,Lipoic acid synthetase deficiency,,LIAS,lipoic acid synthetase,2.8.1.8,Topiramate+lamotrigine,,DB00273+DB00555,ECO:0000352,,,,,Symptomatic (C),C,,Seizures,,HP:0001250,https://www.ncbi.nlm.nih.gov/pubmed/24777537,,,,,,,,,,
1677,226,247100,Lipoid proteinosis of Urbach and Wiethe,,ECM1,extracellular matrix protein 1,Q16610,Acitretin,,DB00459,ECO:0000352,,,,,Symptomatic (C),C,,Skin lesion,,HP:0011122,https://www.ncbi.nlm.nih.gov/pubmed/24748909,https://www.ncbi.nlm.nih.gov/pubmed/28720532,,,,,,,,,
1678,,,,,,,,,,,,,,,,,,,Skin papules,,HP:0200034,,,,,,,,,,,
1679,,,,,,,,,,,,,,,,,,,Mucosal lesions,,,,,,,,,,,,,
1680,,,,,,,,,,,,,,,,,,,Hoarseness,,HP:0001609,https://www.ncbi.nlm.nih.gov/pubmed/23259080/,https://www.ncbi.nlm.nih.gov/pubmed/18808438/,,,,,,,,,
1681,,,,,,,,,,,,,,,,,,,Elbow skin thickening,,HP:0001072,https://www.ncbi.nlm.nih.gov/pubmed/28681064,,,,,,,,,,
1682,,,,,,,,,,,,,,,,,,,hyperkeratosis,,HP:0000962,,,,,,,,,,,
1683,,,,,,,,,,,,,,,,,,,verrucous lesions,,HP:0012500,,,,,,,,,,,
1684,227,309000,Lowe oculocerebrorenal,,OCRL,inositol polyphosphate 5-phosphatase OCRL-1,(3.1.3.36 and 3.1.3.56) or 3.1.3.86,sodium bicarbonate,"If on supplemental bicarbonate or citrate, phosphorus or calcitriol or other vitamin D analog, need kidney function assessment 1 w/blood & urine tests
May need serum vitamin D-25 hydroxy to assess for parent vitamin D deficiency",DB01390,ECO:0000352,,,,,Symptomatic (C),C,,Proximal tubular dysfunction,,HP:0000114,https://www.ncbi.nlm.nih.gov/pubmed/12937245,https://www.paediatricaindonesiana.org/index.php/paediatrica-indonesiana/article/view/59/33,,,,,,,,,
1685,,,,,,,,potassium bicarbonate,,DB11098,ECO:0000352,,,,,Symptomatic (C),C,,Hypokalemia,,HP:0002900,https://www.ncbi.nlm.nih.gov/pubmed/20301653,https://www.paediatricaindonesiana.org/index.php/paediatrica-indonesiana/article/view/59/33,,,,,,,,,
1686,,,,,,,,Potassium citrate,"If on supplemental bicarbonate or citrate, phosphorus or calcitriol or other vitamin D analog, need kidney function assessment 1 w/blood & urine tests
May need serum vitamin D-25 hydroxy to assess for parent vitamin D deficiency",DB09125,ECO:0000352,,,,,Symptomatic (C),C,,Metabolic acidosis (Hyperchloremic metabolic acidosis),,HP:0004918,https://www.ncbi.nlm.nih.gov/pubmed/20301653,,,,,,,,,,
1687,,,,,,,,,,,,,,,,,,,Hypokalemia,,HP:0002900,,,,,,,,,,,
1688,,,,,,,,phosphate+calcitriol,"If on supplemental bicarbonate or citrate, phosphorus or calcitriol or other vitamin D analog, need kidney function assessment 1 w/blood & urine tests
May need serum vitamin D-25 hydroxy to assess for parent vitamin D deficiency",DB14573+DB00136,ECO:0000352,,,,,Symptomatic (C),C,,Renal rickets,,HP:0002748,https://www.ncbi.nlm.nih.gov/pubmed/20301653,,,,,,,,,,
1689,,,,,,,,,,,,,,,,Symptomatic (C),C,,Hypophosphatemia,,HP:0002148,https://www.ncbi.nlm.nih.gov/pubmed/20301653,,,,,,,,,,
1690,,,,,,,,1-OH vitamin D,"If on supplemental bicarbonate or citrate, phosphorus or calcitriol or other vitamin D analog, need kidney function assessment 1 w/blood & urine tests
May need serum vitamin D-25 hydroxy to assess for parent vitamin D deficiency",,ECO:0000352,,,,,Symptomatic (C),C,,Hyperparathyrodism,,HP:0000867,https://www.ncbi.nlm.nih.gov/pubmed/2017228,https://www.paediatricaindonesiana.org/index.php/paediatrica-indonesiana/article/view/59/33,,,,,,,,,
1691,,,,,,,,pamidronate +growth hormone,,DB00282+DB00052,ECO:0000352,,,,,Symptomatic (C),C,,Hypophosphatasia,,HP:0002148,https://www.ncbi.nlm.nih.gov/pubmed/19773212/,,,,,,,,,,
1692,,,,,,,,,,,,,,,,,,,Osteoporosis,,HP:0000939,,,,,,,,,,,
1693,,,,,,,,Thiazide,,DB01325,ECO:0000352,,,,,Symptomatic (C),C,,High calcium excretion,,HP:0002150,https://www.ncbi.nlm.nih.gov/pubmed/26251718,,,,,,,,,,
1694,,,,,,,,L-carnitine,,DB00583,ECO:0000352,,,,,Symptomatic (C),C,,secondary carnitine deficiency (Carnitine deficiency)*,,HP:0003234,https://pdfs.semanticscholar.org/3a8e/bd8dda73113f384215ca26d7df0fe61441a1.pdf,https://www.ncbi.nlm.nih.gov/books/NBK1480/,,,,,,,,,
1695,228,222700,Lysinuric protein intolerance,,SLC7A7,Y+L amino acid transporter 1,Q9UM01,Citrulline,,DB00155,,,,,,Symptomatic (C),C," Drug name: in ""Low-dose""",Hyperammonemia,,HP:0001987,https://www.ncbi.nlm.nih.gov/pubmed/27567650,https://www.ncbi.nlm.nih.gov/pubmed/25335805,,,,,,,,,
1696,,,,,,,,corticosteroids(Amcinonide),,DB00288,,,,,,Symptomatic (C),C," Drug namre: The role of corticosteroids also remains controversial, due to increase risk of infection. As well as, it's  ineffective against the respiratory symptoms. https://www.ncbi.nlm.nih.gov/pubmed/25335805",hemophagocytic-lymphohistiocytosis (Abnormality of immune system physiology)*,,HP:0010978,https://www.ncbi.nlm.nih.gov/pubmed/28057010,,,,,,,,,,
1697,,,,,,,,cyclosporin,,DB00091,,,,,,Symptomatic (C),C,,,,,,,,,,,,,,,
1698,,,,,,,,ACEI (Benazepril),,DB00542,,,,,,Symptomatic (C),C,,Kidney failure ,,HP:0000083,,,,,,,,,,,
1699,,,,,,,,,,,,,,,,,,,proteinuria,,HP:0000093,,,,,,,,,,,
1700,,,,,,,,,,,,,,,,,,,hypertension,,HP:0000822,,,,,,,,,,,
1701,,,,,,,,sodium phenylbutyrate,,DB06819,,,,,,Symptomatic (C),C,Drug has no difference in terms of prognosis.,hyperammonemia,,HP:0001987,https://www.ncbi.nlm.nih.gov/pubmed/28057010,https://www.ncbi.nlm.nih.gov/pubmed/26865117,https://www.ncbi.nlm.nih.gov/pubmed/27567650,https://www.ncbi.nlm.nih.gov/pubmed/20301535,,,,,,,
1702,,,,,,,,sodium benzoate,,DB03793,,,,,,Symptomatic (C),C,Drug has no difference in terms of prognosis.,hyperammonemia,,HP:0001987,https://www.ncbi.nlm.nih.gov/pubmed/28057010,https://www.ncbi.nlm.nih.gov/pubmed/20301535,,,,,,,,,
1703,,,,,,,,Lysine,,DB00123,,,,,,Symptomatic (C),C,"No obvious benefit from oral supplementation with citrulline, lysine or arginine.",orotic aciduria,,HP:0003218,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4501240/,,,,,,,,,,
1704,,,,,,,,Arginine,,DB00125,,,,,,Symptomatic (C),C,"No obvious benefit from oral supplementation with citrulline, lysine or arginine.",hyperammonemia,,HP:0001987,https://www.ncbi.nlm.nih.gov/pubmed/27567650,https://www.ncbi.nlm.nih.gov/pubmed/20301535,,,,,,,,,
1705,,,,,,,,,,,,,,,,,,,intracellular defect of arginine,,HP:0005961,,,,,,,,,,,
1706,,,,,,,,,,,,,,,,,,The dosage of L-citrulline dosage was a subject of controversy because of the possibility that it could increase inflammatory damages through its conversion to arginine and NO. L-Citrulline supplementation is thus usually limited to 100 mg/kg/d,hyperproteinemia,,HP:0002152,,,,,,,,,,,
1707,,,,,,,,Growth hormone,,DB00052,,,,,,Symptomatic (C),C,"In order to get a favorable outcome in GH-treated children, Treatment with rhGH should be started early.",growth impairment,,HP:0001510,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4501240/,,,,,,,,,
1708,,,,,,,,,,,,,,,,,,,Short stature,,HP:0004322,,,,,,,,,,,
1709,,,,,,,,carnitine,,DB00583,,,,,,Symptomatic (C),C,,Hyperammonemia,,HP:0001987,https://www.ncbi.nlm.nih.gov/pubmed/28057010,https://www.ncbi.nlm.nih.gov/pubmed/28057010,,,,,,,,,
1710,,,,,,,,Sodium benzoate+ L-carnitine+ low dose citrulline ,,DB03793+DB00583+DB00155,,,,,,Symptomatic (C),C,,episodic behavioral abnormalities,,HP:0000708,https://www.ncbi.nlm.nih.gov/pubmed/27567650,,,,,,,,,,
1711,,,,,,,,,,,,,,,,,,,social interaction defect,,HP:0000735,,,,,,,,,,,
1712,,,,,,,,,,,,,,,,,,,lack eye-eye contact,,HP:0000817,,,,,,,,,,,
1713,,,,,,,,,,,,,,,,,,,Hepatosplenomegaly,,HP:0001433,,,,,,,,,,,
1714,,,,,,,,Sargramostim,,DB00020,,,,,,Symptomatic (C),C,,Pulmonary Alveolar Proteinosis,,HP:0006517,https://www.ncbi.nlm.nih.gov/pubmed/27783330,https://www.ncbi.nlm.nih.gov/pubmed/25335805,https://www.ncbi.nlm.nih.gov/pubmed/29058386,https://www.ncbi.nlm.nih.gov/pubmed/21110863/,,,,,,,
1715,,,,,,,,,,,,,,,,,,,Low pulmonary function,,HP:0005952,,,,,,,,,,,
1716,,,,,,,,rGM CSF,,DB05386,,,,,,Symptomatic (C),C,,Pulmonary Alveolar Proteinosis,,HP:0006517,https://www.ncbi.nlm.nih.gov/pubmed/25335805,https://www.ncbi.nlm.nih.gov/pubmed/29058386,https://www.ncbi.nlm.nih.gov/pubmed/21110863/,https://www.ncbi.nlm.nih.gov/pubmed/28649527,,,,,,,
1717,,,,,,,,,,,,,,,,,,,Low pulmonary function,,HP:0005952,,,,,,,,,,,
1718,,,,,,,,prednisolone+mycophenolate mofetil,,DB00860+DB00688,,,,,,Symptomatic (C),C,,membranoproliferative glomerulonephritis,,HP:0000793,https://www.ncbi.nlm.nih.gov/pubmed/28087478,,,,,,,,,,
1719,229,248360,Malonyl-CoA decarboxylase Deficiency,,MLYCD,malonyl-CoA decarboxylase,4.1.1.9,Carnitine,,DB00583,,,,,,Functional interaction (B),B,Fat-limited +High Carbohydrate diet,High urinary malonic acid,,HP:0012120,https://www.ncbi.nlm.nih.gov/pubmed/26858006,https://www.ncbi.nlm.nih.gov/pubmed/24613099,https://www.ncbi.nlm.nih.gov/pubmed/28781843,,,,,,,,
1720,,,,,,,,Medium‐chain triglycerides,,DB13959,,,,,,Functional interaction (B),B,should be at least 70% of the total fat content of the diet,High blood malonylcarnitine level,,HP:0031544,,,,,,,,,,,
1721,,,,,,,,,,,,,,,,,,,Low endurance,,HP:0025142,,,,,,,,,,,
1722,,,,,,,,,,,,,,,,,,,Failurre to thrive,,HP:0001508,https://www.ncbi.nlm.nih.gov/pubmed/28781843,,,,,,,,,,
1723,,,,,,,,,,,,,,,,,,,Cardiomyopathy progrssion,,HP:0003679,,,,,,,,,,,
1724,230,614202,MAN1B1-CDG,,MAN1B1,mannosidase alpha class 1B member 1,,,,,,,,,,Symptomatic (C),C,,,,,https://www.ncbi.nlm.nih.gov/pubmed/29908352,,,,,,,,,,
1725,231,611722,Krabbe disease atypical due to Saposin A deficiency,,PSAP,prosaposin,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,232,530000,Kearns-Sayre syndrome,,,,,Folinic acid,,DB00650,,,,,,Symptomatic (C),C,"Drug has a controversial study regarding patients reponce to treatment. https://www.ncbi.nlm.nih.gov/pubmed/28318733
",Abnormal 5‐MTHF(Low),,,https://www.ncbi.nlm.nih.gov/pubmed/16365882,https://www.ncbi.nlm.nih.gov/pubmed/28318733,,,,,,,,,
1727,,,,,,,,,,,,,,,,,,,White matter alteration,,,,,,,,,,,,,
1728,,,,,,,,,,,,,,,,,,,deambulation,,,,,,,,,,,,,
1729,,,,,,,,Growth Hormone,,DB00052,,,,,,Symptomatic (C),C,,Short Stature,,,https://www.ncbi.nlm.nih.gov/pubmed/27718492,,,,,,,,,,
1730,,,,,,,,coenzyme Q10,,DB09270,,,,,,Symptomatic (C),C,,Corneal Oedema,,,https://www.ncbi.nlm.nih.gov/pubmed/27442316,https://www.ncbi.nlm.nih.gov/pubmed/27709644,https://www.ncbi.nlm.nih.gov/pubmed/26884075,,,,,,,,
1731,,,,,,,,,,,,,,,,,,,Oxidative stress,,,https://www.ncbi.nlm.nih.gov/pubmed/26118651,,,,,,,,,,
1732,,,,,,,,l-carnitine,,DB00583,,,,,,Symptomatic(C),C,,electron transfer within the respiratory chain,,,,,,,,,,,,,
1733,,,,,,,,,,,,,,,,,,,Myopathy,,HP:0003198,https://www.ncbi.nlm.nih.gov/pubmed/26884075,,,,,,,,,,
1734,,,,,,,,"dopamine, dobutamine, thiazide and milrinone",,DB00988+DB0084+DB00232+DB00235,,,,,,Symptomatic(C),C,,acute congestive heart failure,,HP:0001635,https://www.ncbi.nlm.nih.gov/pubmed/26884075,,,,,,,,,,
1735,,,,,,,,mitochonic acid 5,,NA,ECO:0001565,,,,,Symptomatic (C),C,,Mitochondrial dysfunction,,HP:0003287,https://www.ncbi.nlm.nih.gov/pubmed/26118651,,,,,,,,,,
1736,,,,,,,,,,,,,,,,,,,Decreased cellular ATP level,,HP:0011925*,,,,,,,,,,,
1737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,,,,,,,,Insuline,,DB00030,,,,,,Symptomatic (C),C,,Diabetes mellitus,,HP:0000819,https://www.ncbi.nlm.nih.gov/pubmed/25092642,,,,,,,,,,
1739,,,,,,,,cysteamine bitartrate,,DB00847,,,,,,Symptomatic (C),C,Terminated (Sponsor decision to end development of RP103 for mitochondrial disease due to lack of efficacy demonstrated in base study RP103-MITO-001.),,,,https://clinicaltrials.gov/ct2/show/NCT02023866?cond=Kearns-Sayre+Syndrome&rank=4,https://clinicaltrials.gov/ct2/show/NCT02473445,,,,,,,,,
1740,,,,,,,,Sodium Pyruvate,,DB00119,ECO:0007121,,,,,Symptomatic (C),,,Elevated serum lactate level,,HP:0002151,https://www.ncbi.nlm.nih.gov/pubmed/30738201,,,,,,,,,,
1741,,,,,,,,,,,,,,,,,,,High lactate /pyruvate ratio(Mitochondrial respiratory chain defects)*,,HP:0200125,,,,,,,,,,,
1742,,,,,,,,,,,,,,,,,,,Increased lateral ventricular lactate level,,NA,,,,,,,,,,,
1743,,,,,,,,,,,,,,,,,,,High serum GDF15 level,,NA,,,,,,,,,,,
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,233,609242,Kanzaki disease/schindler Disease type 2,,NAGA,alpha-N-acetylgalactosaminidase,,"iminosugar DGJNAc( 2-acetamido-1,2-dideoxy-d-galactonojirimycin)",,NA,,,,,,Direct interaction (A),A,"clinical candidate , tested invitro and in cellular experiments ",NA,,,,,,,,,,,,,
1747,,,,,,,,1-deoxygalactonojirimycin (DGJ,,DB05018,,,,,,Direct interaction (A),A,clinical candidate for drug repuropsing,NA,,,https://www.ncbi.nlm.nih.gov/pubmed/23045655,,,,,,,,,,
1748,234,243500,Isovaleric acidemia,,IVD,isovaleryl-CoA dehydrogenase,,carglumic acid,,DB06775,,,,,,Symptomatic (C),C,,acute hyperammonemia,,,https://www.ncbi.nlm.nih.gov/pubmed/21207059,,,,,,,,,,
1749,,,,,,,,L-carnitine,,DB00583,,,,,,Symptomatic (C),C,,High toxic acyl-CoA level,,,https://www.ncbi.nlm.nih.gov/pubmed/21290185,https://www.ncbi.nlm.nih.gov/pubmed/12069539/,https://www.ncbi.nlm.nih.gov/pubmed/20807522,https://www.ncbi.nlm.nih.gov/pubmed/19210957,,,,,,,
1750,,,,,,,,L- glycine,,DB00145,,,,,,Symptomatic (C),C,,"abnormal Na+,K+-ATPase activity",,,https://www.ncbi.nlm.nih.gov/pubmed/15624372,,,,,,,,,,
1751,,,,,,,,,,,,,,,,Symptomatic (C),C,"Drug name: 1-Combined therapy with carnitine and glycine has been shown to maximize the total excretion of isovaleryl-CoA conjugates, but the clinical benefit of combined versus single therapy has not been established through controlled studies.                                                                                                                                                     2- The relative merits of the two therapies either singly or together in patients with more severe presentations including recurrent crises remains a matter of debate.              (https://www.ncbi.nlm.nih.gov/pubmed/16602101)                                                                                                  3- Combined glycine and L-carnitine therapy maximally increases isovaleryl conjugate excretion during metabolic stress but not under stable conditions.  https://www.ncbi.nlm.nih.gov/pubmed/8804338",Secondary carnitine deficiency,,,https://www.ncbi.nlm.nih.gov/pubmed/16602101,,,,,,,,,,
1752,,,,,,,,,,,,,,,,,,,High 3-hydroxyisovaleric acid level (C5),,,https://www.ncbi.nlm.nih.gov/pubmed/17299485,,,,,,,,,,
1753,,,,,,,,,,,,,,,,,,,metabolic stress,,,https://www.ncbi.nlm.nih.gov/pubmed/8804338,,,,,,,,,,
1754,235,611283,Isobutyryl-CoA dehydrogenase deficiency,,ACAD8,isobutyryl-CoA dehydrogenase,,No treatment is available in DDIEM,,,,,,,,,,"Drug name: It is uncertain what treatment, if any, is required following diagnosis",,,,https://www.ncbi.nlm.nih.gov/pubmed/28053874,,,,,,,,,,
1755,,,,,,,,L-carnitine,,DB00583,,,,,,Symptomatic (C),C,,,,,https://www.babysfirsttest.org/newborn-screening/conditions/isobutyrylglycinuria,,,,,,,,,,
1756,236,261000,Intrinsic factor deficiency,,GIF,gastric intrinsic factor,,Vitamin B12,,DB00115,,,,,,"Disease name: Dietary treatment has proved to be very effective in preventing the devastating consequences of PAH deficiency when started early in life. https://www.sciencedirect.com/science/article/pii/S1096719207001667
Drug name:  Tetrahydrobiopterin stimulates phenylalanine hydroxylase activity in about 20% of patients, and in those patients serves as a useful adjunct to the phenylalanine-restricted diet because it increases phenylalanine tolerance and allows some dietary freedom.. A striking normalisation (within 8 h) in phenylalanine concentrations after drug administartion indicates BH4 deficiency whereas very little or no reduction in phenylalanine indicates BH4-non-responsive phenylketonuria. https://www.sciencedirect.com/science/article/pii/S0140673610609610?via%3Dihub
Mutation that didn't get benefits out the treatment: Homozygotes of R252W, IVS4-1G→A, and R413P presented with clinical symptoms typical of classical PKU. Therefore these mutations appear to abolish PAH function. https://www.sciencedirect.com/science/article/pii/S0022347699701381?via%3Dihub
Mutation improved by treatment: The serum Phe concentrations of patients have those mutaions never exceeded 20 mg/dL, even when they were not on a Phe-restricted diet, suggesting that mutant PAH molecules with P407S, A373T, and R241C have residual enzymatic activities. https://www.sciencedirect.com/science/article/pii/S0022347699701381?via%3Dihubhttps://www.sciencedirect.com/science/article/pii/S0022347699701381?via%3Dihub",B,,Low levels of serum vitamin B12,,,https://www.ncbi.nlm.nih.gov/pubmed/24424200,https://rarediseases.info.nih.gov/diseases/3024/intrinsic-factor-deficiency#,,,,,,,,,
1757,,,,,,,,,,,,,,,,,,,High RBC's mean corpuscular volume ,,,,,,,,,,,,,
1758,,,,,,,,,,,,,,,,,,,Low Hemoglobin concentration,,,,,,,,,,,,,
1759,,,,,,,,,,,,,,,,,,,Abnormal reticulocyte count,,,,,,,,,,,,,
1760,,,,,,,,Corticosteroid,,DB00860,,,,,,Symptomatic (C),C,,Gastric mucosal atrophy,,,https://www.ncbi.nlm.nih.gov/pubmed/24424200,,,,,,,,,,
1761,237,608747,insulin-like growth factor I deficiency,,IGF1,insulin like growth factor 1,,Recombinant human IGF1(Mecasermin),,DB01277,,,,,,Direct interaction ( Mechanistic A),A,,Low height velocity,,,https://www.ncbi.nlm.nih.gov/pubmed/10323388,https://www.ncbi.nlm.nih.gov/pubmed/27884013,https://www.ncbi.nlm.nih.gov/pubmed/24639006,https://www.ncbi.nlm.nih.gov/pubmed/23887143,https://www.ncbi.nlm.nih.gov/pubmed/17192294/,https://www.ncbi.nlm.nih.gov/pubmed/19627167,https://www.ncbi.nlm.nih.gov/pubmed/10549306,,,,
1762,,,,,,,,,,,,,,,,,,,Low lean body mass,,,,,,,,,,,,,
1763,,,,,,,,,,,,,,,,,,,Abnormal linear growth (Low),,,,,,,,,,,,,
1764,,,,,,,,,,,,,,,,,,,low insulin senstivity,,,,,,,,,,,,,
1765,,,,,,,,,,,,,,,,,,,Abnormal circulating GH level,,,,,,,,,,,,,
1766,,,,,,,,,,,,,,,,,,,Abnormal circulating IGFBP level,,,,,,,,,,,,,
1767,,,,,,,,,,,,,,,,,,,Abnormal circulating insulin level,,,,,,,,,,,,,
1768,,,,,,,,,,,,,,,,,,,Low body mass index,,,https://www.ncbi.nlm.nih.gov/pubmed/10770174,,,,,,,,,,
1769,,,,,,,,,,,,,,,,,,,Abnormal Body fat composition,,,,,,,,,,,,,
1770,,,,,,,,,,,,,,,,,,,insulin resistance,,,,,,,,,,,,,
1771,,,,,,,,,,,,,,,,,,,Abnormal Si,,,,,,,,,,,,,
1772,,,,,,,,IGFBP-3 (insulin-like growth factor binding protein-3),,DB01277,,,,,,Supportive (C) ,C,"Drug name: Mecasermin rinfabate, however, is no longer available in the USA or Europe for treating conditions involving short stature, because of a legal requirement",hypoglycemia,,,https://www.ncbi.nlm.nih.gov/pubmed/19627167,,,,,,,,,,
1773,238,271245,Infantile-onset spinocerebellar ataxia,,TWNK,twinkle mtDNA helicase,,phenytoin,,DB00252,,,,,,Symptomatic (C),C,"Drug nmae:However, phenytoin and phenobarbitates are ineffective in most affected individuals",Seizures,,,https://www.ncbi.nlm.nih.gov/pubmed/20301746,,,,,,,,,,
1774,,,,,,,,valproate,,DB00313,,,,p.Y508C,,Symptomatic (C),C, Drug name: Should be avoided as it results in elevated liver enzymes only when treated with valproate,,,,https://www.ncbi.nlm.nih.gov/pubmed/27551684,https://www.ncbi.nlm.nih.gov/pubmed/19304794/,,,,,,,,,
1775,,,,,,,,creatine,,DB00583,,,,,,Symptomatic (C),C,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30373890,,,,,,,,,,
1776,,,,,,,,glutathione [N‐acetyl‐cysteine],,DB00143,,,,,,Symptomatic (C),C,,,,,,,,,,,,,,,
1777,,,,,,,,NAD+ [nicotinamide riboside],,,,,,,,Symptomatic (C),C,,,,,,,,,,,,,,,
1778,239,256600,Infantile neuroaxonal dystrophy,,PLA2G6,phospholipase A2 group VI,,"RT001 (11,11-di-deutero-linoleic acid ethyl ester)",,NA,,,,,,Functional interaction (B),B,"  Drug name:  Not yet recruiting by Nov. 6th, 2018",,,,https://clinicaltrials.gov/ct2/show/NCT03570931?cond=infantile+neuroaxonal+dystrophy&rank=1,,,,,,,,,,
1779,,,,,,,,Desipramine,,DB01151,,,,,,Symptomatic (C),C,"  Drug name:  Not yet recruiting by Nov. 6th, 2019",,,,,,,,,,,,,,
1780,,,,,,,,D-PUFAs,,,,,,,,,,,Chronic constipation,,,http://n.neurology.org/content/90/15_Supplement/P3.327,,,,,,,,,,
1781,,,,,,,,,,,,,,,,,,,Bulbar dysfunction,,,,,,,,,,,,,
1782,,,,,,,,,,,,,,,,,,,Abnormal motor function,,,,,,,,,,,,,
1783,,,,,,,,,,,,,,,,,,,Defective eye motor function,,,,,,,,,,,,,
1784,,,,,,,,,,,,,,,,,,,Poor head control ,,,,,,,,,,,,,
1785,240,269920,Free sialic acid storage disease,,SLC17A5,solute carrier family 17 member 5,,Treatment of manifestations,,,,,,,,Symptomatic (C),C,Drug name: Treatment of manifestations: Management is symptomatic and supportive: rehabilitation to optimize mobility and communication; provision of adequate nutrition; standard treatment of seizures. Surveillance: Regular evaluation by a rehabilitation specialist to identify potentially helpful interventions.,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20301643,,,,,,,,,
1786,241,604369,Salla Disease,,SLC17A5,solute carrier family 17 member 5,,Levetiracetam,,DB01202,,,,,,Symptomatic (C),C,,generalized tonic-clonic seizure,,,https://www.ncbi.nlm.nih.gov/pubmed/28662915,,,,,,,,,,
